2014-10-08;BA184;Newark / Liberty International (EWR/KEWR);London / Heathrow (LHR/EGLL);18:25:00;06:20:00;06:55:00;British Airways (BA/BAW);Boeing 777-200 (B772);G-ZZZC;25A;1;1;1;851;1618;113;246
2014-10-09;BA744;London / Heathrow (LHR/EGLL);Stavanger / Sola (SVG/ENZV);08:30:00;11:15:00;01:45:00;British Airways (BA/BAW);Airbus A319-100 (A319);G-EUPA;7F;1;1;1;1618;2809;113;2073
2010-07-08;LH876;Frankfurt am Main / Frankfurt (FRA/EDDF);Stavanger / Sola (SVG/ENZV);16:05:00;18:00:00;01:55:00;Lufthansa (LH/DLH);Boeing 737-500 (B735);;;1;1;1;919;2809;239;228
2012-06-21;SK4629;Stavanger / Sola (SVG/ENZV);London / Heathrow (LHR/EGLL);10:05:00;11:05:00;02:00:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);;;1;1;1;2809;1618;677;230
2012-04-07;KL1264;Nice / Nice Cote D'Azur (NCE/LFMN);Amsterdam / Schiphol (AMS/EHAM);12:35:00;14:30:00;01:55:00;KLM Royal Dutch Airlines (KL/KLM);Embraer ERJ-190 (E190);;;1;1;1;2027;122;440;655
2012-04-07;KL1203;Amsterdam / Schiphol (AMS/EHAM);Stavanger / Sola (SVG/ENZV);15:20:00;16:50:00;01:30:00;KLM Royal Dutch Airlines (KL/KLM);Boeing 737-400 (B734);;;1;1;1;122;2809;440;227
2010-03-27;SK4154;Stavanger / Sola (SVG/ENZV);Bergen / Flesland (BGO/ENBR);08:05:00;08:40:00;00:35:00;Scandinavian Airlines (SK/SAS);Boeing 737-500 (B735);;;1;4;1;2809;289;677;228
2010-03-27;SK2865;Bergen / Flesland (BGO/ENBR);Copenhagen / Kastrup (CPH/EKCH);09:55:00;11:15:00;01:20:00;Scandinavian Airlines (SK/SAS);McDonnell Douglas MD-82 (MD82);;;1;4;1;289;606;677;1186
2010-03-27;LH825;Copenhagen / Kastrup (CPH/EKCH);Frankfurt am Main / Frankfurt (FRA/EDDF);14:25:00;16:15:00;01:50:00;Lufthansa (LH/DLH);Airbus A321-200 (A321);;;1;4;1;606;919;239;2076
2010-04-03;LH1061;Nice / Nice Cote D'Azur (NCE/LFMN);Frankfurt am Main / Frankfurt (FRA/EDDF);14:50:00;16:30:00;01:40:00;Lufthansa (LH/DLH);Airbus A321-200 (A321);;;1;1;1;2027;919;239;2076
2010-03-27;LH1018;Frankfurt am Main / Frankfurt (FRA/EDDF);Nice / Nice Cote D'Azur (NCE/LFMN);22:10:00;23:45:00;01:35:00;Lufthansa (LH/DLH);Airbus A321-200 (A321);;;1;4;1;919;2027;239;2076
2010-04-03;LH878;Frankfurt am Main / Frankfurt (FRA/EDDF);Stavanger / Sola (SVG/ENZV);21:45:00;23:35:00;01:50:00;Lufthansa (LH/DLH);Boeing 737-500 (B735);;;1;1;1;919;2809;239;228
2011-04-16;KL1196;Stavanger / Sola (SVG/ENZV);Amsterdam / Schiphol (AMS/EHAM);06:35:00;08:05:00;01:30:00;KLM Royal Dutch Airlines (KL/KLM);Boeing 737-700 (B737);;;1;1;1;2809;122;440;230
2011-04-16;KL1263;Amsterdam / Schiphol (AMS/EHAM);Nice / Nice Cote D'Azur (NCE/LFMN);09:45:00;11:40:00;01:55:00;KLM Royal Dutch Airlines (KL/KLM);Fokker 70 (F70);;;1;1;1;122;2027;440;735
2009-06-19;LH879;Stavanger / Sola (SVG/ENZV);Frankfurt am Main / Frankfurt (FRA/EDDF);06:40:00;08:45:00;02:05:00;Lufthansa (LH/DLH);Boeing 737-500 (B735);;;1;1;1;2809;919;239;228
2009-06-19;LH1282;Frankfurt am Main / Frankfurt (FRA/EDDF);Athens / Eleftherios Venizelos (ATH/LGAV);13:45:00;17:30:00;02:45:00;Lufthansa (LH/DLH);Airbus A300B4 (A30B);;;1;1;1;919;3583;239;2062
2009-06-20;OA66;Athens / Eleftherios Venizelos (ATH/LGAV);Paros / Paros (PAS/LGPA);15:55:00;16:40:00;00:45:00;Olympic Air (OA/OAL);Bombardier Dash 8-100 (DH8A);;4A;1;1;1;3583;2259;578;607
2009-07-11;OA6205;Rhodes / Diagoras (RHO/LGRP);Athens / Eleftherios Venizelos (ATH/LGAV);11:15:00;12:20:00;01:05:00;Olympic Air (OA/OAL);ATR 72-200 (AT72);;;1;1;1;2517;3583;578;153
2009-07-11;LH1279;Athens / Eleftherios Venizelos (ATH/LGAV);Frankfurt am Main / Frankfurt (FRA/EDDF);14:25:00;16:35:00;03:10:00;Lufthansa (LH/DLH);Airbus A321-200 (A321);;;1;1;1;3583;919;239;2076
2009-07-11;LH876;Frankfurt am Main / Frankfurt (FRA/EDDF);Stavanger / Sola (SVG/ENZV);21:15:00;23:10:00;01:55:00;Lufthansa (LH/DLH);Boeing 737-500 (B735);;;1;1;1;919;2809;239;228
2009-04-04;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:00:00;07:15:00;01:15:00;Scandinavian Airlines (SK/SAS);McDonnell Douglas MD-82 (MD82);;;1;1;1;2809;606;677;1186
2009-04-04;SK793;Copenhagen / Kastrup (CPH/EKCH);Nice / Nice Cote D'Azur (NCE/LFMN);09:30:00;11:55:00;02:25:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);;;1;1;1;606;2027;677;2076
2009-04-11;SK794;Nice / Nice Cote D'Azur (NCE/LFMN);Copenhagen / Kastrup (CPH/EKCH);17:05:00;19:25:00;02:20:00;Scandinavian Airlines (SK/SAS);Airbus A319-100 (A319);;;1;1;1;2027;606;677;2073
2009-04-11;SK1876;Copenhagen / Kastrup (CPH/EKCH);Stavanger / Sola (SVG/ENZV);20:35:00;21:50:00;01:15:00;Scandinavian Airlines (SK/SAS);Airbus A319-100 (A319);;;1;1;1;606;2809;677;2073
2014-10-10;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:00:00;07:15:00;01:15:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAT;8A;1;1;1;2809;606;677;2059
2014-10-10;SK1587;Copenhagen / Kastrup (CPH/EKCH);Luxembourg / Luxembourg (LUX/ELLX);08:00:00;09:35:00;01:35:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-200 (CRJ2);OY-RJL;11F;1;1;1;606;1716;677;529
2014-10-10;HR331;Luxembourg / Luxembourg (LUX/ELLX);Dusseldorf / Dusseldorf International (DUS/EDDL);15:45:00;16:30:00;00:45:00;Hahn Air Line (HR/HHN);Cessna 560 Citation 5 (C560);D-CHRB;1F;1;5;1;1716;763;353;405
2014-10-10;SK628;Dusseldorf / Dusseldorf International (DUS/EDDL);Copenhagen / Kastrup (CPH/EKCH);18:45:00;20:05:00;01:20:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);OY-KFK;19F;1;1;1;763;606;677;531
2014-10-10;SK4876;Copenhagen / Kastrup (CPH/EKCH);Stavanger / Sola (SVG/ENZV);22:45:00;23:55:00;01:10:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-RPJ;9F;1;1;1;606;2809;677;230
2014-11-11;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:00:00;07:15:00;01:15:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBF;20A;1;1;1;2809;606;677;2076
2014-11-11;SK2551;Copenhagen / Kastrup (CPH/EKCH);Amsterdam / Schiphol (AMS/EHAM);08:15:00;09:40:00;01:25:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAL;11F;1;1;1;606;122;677;2059
2014-11-11;SK4051;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);21:45:00;22:40:00;00:55:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RRD;9A;1;1;1;2219;2809;677;229
2014-11-11;SK828;Amsterdam / Schiphol (AMS/EHAM);Oslo / Gardermoen (OSL/ENGM);19:05:00;20:50:00;01:45:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RRD;14A;1;1;1;122;2219;677;229
2015-03-27;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:10:00;07:03:00;00:53:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBF;12A;1;1;1;2809;606;677;2076
2015-03-27;SK1685;Copenhagen / Kastrup (CPH/EKCH);Milan / Malpensa (MXP/LIMC);08:38:00;10:19:00;01:41:00;Scandinavian Airlines (SK/SAS);Airbus A319-100 (A319);OY-KBR;10F;1;1;1;606;1983;677;2073
2015-04-03;SK1686;Milan / Malpensa (MXP/LIMC);Copenhagen / Kastrup (CPH/EKCH);11:35:00;13:18:00;01:43:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAN;12A;1;1;1;1983;606;677;2059
2014-11-11;KL9899;Amsterdam / Schiphol (AMS/EHAM);Amsterdam / Schiphol (AMS/EHAM);15:30:00;17:00:00;01:30:00;KLM Royal Dutch Airlines (KL/KLM);McDonnell Douglas MD-11 (MD11);PH-KCD;26D;3;1;1;122;122;440;1180
2015-02-16;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:00:00;07:15:00;01:15:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAO;15A;1;1;1;2809;606;677;2059
2015-02-16;SK793;Copenhagen / Kastrup (CPH/EKCH);Nice / Nice Cote D'Azur (NCE/LFMN);09:45:00;12:05:00;02:20:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBB;20F;1;1;1;606;2027;677;2076
2015-02-22;SK794;Nice / Nice Cote D'Azur (NCE/LFMN);Copenhagen / Kastrup (CPH/EKCH);14:15:00;16:35:00;02:20:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBL;8E;2;4;1;2027;606;677;2076
2015-02-22;SK1876;Copenhagen / Kastrup (CPH/EKCH);Stavanger / Sola (SVG/ENZV);21:00:00;22:15:00;01:15:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBH;2A;1;4;1;606;2809;677;2076
2015-06-24;BA745;Stavanger / Sola (SVG/ENZV);London / Heathrow (LHR/EGLL);11:59:00;12:42:00;01:43:00;British Airways (BA/BAW);Airbus A319-100 (A319);G-EUOG;4F;1;1;1;2809;1618;113;2073
2015-06-24;CX238;London / Heathrow (LHR/EGLL);Hong Kong / Hong Kong International (HKG/VHHH);17:44:00;12:10:00;10:26:00;Cathay Pacific (CX/CPA);Boeing 777-300ER (B77W);B-KQO;55A;1;1;1;1618;1135;199;2023
2015-06-25;CX725;Hong Kong / Hong Kong International (HKG/VHHH);Kuala Lumpur / Kuala Lumpur International (KUL/WMKK);13:36:00;16:48:00;03:12:00;Cathay Pacific (CX/CPA);Airbus A330-300 (A333);B-HLN;54A;1;1;1;1135;1527;199;31
2015-07-11;CX724;Kuala Lumpur / Kuala Lumpur International (KUL/WMKK);Hong Kong / Hong Kong International (HKG/VHHH);17:50:00;21:14:00;03:24:00;Cathay Pacific (CX/CPA);Airbus A330-300 (A333);B-LBH;60A;1;1;1;1527;1135;199;31
2015-07-12;CX237;Hong Kong / Hong Kong International (HKG/VHHH);London / Heathrow (LHR/EGLL);00:42:00;06:05:00;13:23:00;Cathay Pacific (CX/CPA);Boeing 777-300ER (B77W);B-KQN;52K;1;1;1;1135;1618;199;2023
2015-07-12;BA744;London / Heathrow (LHR/EGLL);Stavanger / Sola (SVG/ENZV);08:49:00;11:09:00;01:20:00;British Airways (BA/BAW);Airbus A319-100 (A319);G-EUOF;12F;1;1;1;1618;2809;113;2073
2015-03-13;SK1879;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);18:15:00;19:30:00;01:15:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);LN-RNL;7F;1;1;1;2809;606;677;531
2015-03-13;SK1726;Copenhagen / Kastrup (CPH/EKCH);Helsinki / Vantaa (HEL/EFHK);20:05:00;22:45:00;01:40:00;Blue1 (KF/BLF);Boeing 717-200 (B712);OH-BLQ;5F;1;1;1;606;1110;134;220
2015-03-15;SK2705;Helsinki / Vantaa (HEL/EFHK);Oslo / Gardermoen (OSL/ENGM);19:25:00;20:00:00;01:35:00;Blue1 (KF/BLF);Boeing 717-200 (B712);OH-BLP;10A;1;1;1;1110;2219;134;220
2015-03-15;SK4051;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);21:45:00;22:40:00;00:55:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-TUD;11F;1;1;1;2219;2809;677;230
2015-04-03;SK458;Copenhagen / Kastrup (CPH/EKCH);Oslo / Gardermoen (OSL/ENGM);14:36:00;15:31:00;00:55:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAN;17F;1;1;1;606;2219;677;2059
2015-04-03;SK4039;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);16:41:00;17:18:00;00:37:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RPT;12A;1;1;1;2219;2809;677;229
2015-06-28;AK828;Kuala Lumpur / Kuala Lumpur International (KUL/WMKK);Phuket / Phuket (HKT/VTSP);07:31:00;07:40:00;01:09:00;Air Asia (AK/AXM);Airbus A320-200 (A320);9M-AJH;25A;1;1;1;1527;1137;103;2059
2015-07-05;DD7503;Phuket / Phuket (HKT/VTSP);Bangkok / Don Mueang International (DMK/VTBD);11:34:00;12:42:00;01:08:00;Nok Air (DD/NOK);Boeing 737-800 (B738);HS-DBL;52A;1;1;1;1137;3565;1244;231
2015-07-11;AK867;Krabi / Krabi (KBV/VTSG);Kuala Lumpur / Kuala Lumpur International (KUL/WMKK);09:00:00;10:17:00;01:17:00;Air Asia (AK/AXM);Airbus A320-200 (A320);9M-AQP;6F;1;1;1;3562;1527;103;2059
2016-02-13;SK1875;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);10:30:00;11:20:00;00:50:00;Scandinavian Airlines (SK/SAS);Airbus A319-100 (A319);OY-KBR;9A;1;1;1;2809;606;677;2073
2016-02-13;SK1420;Copenhagen / Kastrup (CPH/EKCH);Stockholm / Arlanda (ARN/ESSA);12:38:00;13:33:00;00:55:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAN;5F;1;1;1;606;3622;677;2059
2016-02-13;SK963;Stockholm / Arlanda (ARN/ESSA);Hong Kong / Hong Kong International (HKG/VHHH);14:07:00;07:04:00;09:57:00;Scandinavian Airlines (SK/SAS);Airbus A330-300 (A333);LN-RKR;31A;1;1;1;3622;1135;677;31
2016-02-20;SK964;Hong Kong / Hong Kong International (HKG/VHHH);Stockholm / Arlanda (ARN/ESSA);09:38:00;13:54:00;11:16:00;Scandinavian Airlines (SK/SAS);Airbus A330-300 (A333);LN-RKR;46A;1;1;1;1135;3622;677;31
2016-02-20;SK885;Stockholm / Arlanda (ARN/ESSA);Oslo / Gardermoen (OSL/ENGM);17:59:00;18:41:00;00:42:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RRC;16F;1;1;1;3622;2219;677;229
2016-02-20;SK4055;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);21:49:00;22:26:00;00:37:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-RRA;11A;1;1;1;2219;2809;677;230
2016-03-18;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:16:00;07:07:00;00:51:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBH;5A;1;1;1;2809;606;677;2076
2016-03-18;SK613;Copenhagen / Kastrup (CPH/EKCH);Geneva / Cointrin (GVA/LSGG);08:47:00;10:28:00;01:41:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAU;19F;1;1;1;606;1065;677;2059
2016-03-25;SK1610;Geneva / Cointrin (GVA/LSGG);Copenhagen / Kastrup (CPH/EKCH);11:25:00;13:05:00;01:40:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAY;12F;1;1;1;1065;606;677;2059
2015-07-08;SL8578;Bangkok / Don Mueang International (DMK/VTBD);Bangkok / Don Mueang International (DMK/VTBD);16:40:00;17:06:00;00:26:00;Lion Airlines (JT/LNI);Boeing 737-900ER (B739);HS-LTM;32D;3;1;1;3565;3565;480;2069
2015-07-08;SL8578;Bangkok / Don Mueang International (DMK/VTBD);Krabi / Krabi (KBV/VTSG);18:18:00;19:23:00;01:05:00;Lion Airlines (JT/LNI);Boeing 737-900ER (B739);HS-LTM;32D;3;1;1;3565;3562;480;2069
2015-10-05;SK1877;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);16:01:00;16:55:00;00:54:00;Scandinavian Airlines (SK/SAS);Airbus A319-100 (A319);OY-KBP;20F;1;1;1;2809;606;677;2073
2015-10-05;SK779;Copenhagen / Kastrup (CPH/EKCH);Budapest / Franz Liszt International (BUD/LHBP);20:08:00;21:28:00;01:20:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);OY-KFI;9F;1;1;1;606;429;677;531
2015-10-08;SK780;Budapest / Franz Liszt International (BUD/LHBP);Copenhagen / Kastrup (CPH/EKCH);12:43:00;14:10:00;01:27:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);LN-RKI;10F;1;1;1;429;606;677;2076
2015-10-08;SK1874;Copenhagen / Kastrup (CPH/EKCH);Stavanger / Sola (SVG/ENZV);17:15:00;18:13:00;00:58:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);OY-KFC;8F;1;1;1;606;2809;677;531
2015-09-14;SK4010;Stavanger / Sola (SVG/ENZV);Oslo / Gardermoen (OSL/ENGM);08:33:00;09:08:00;00:35:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-TUL;25F;1;1;1;2809;2219;677;230
2015-09-14;SK4787;Oslo / Gardermoen (OSL/ENGM);Keflavik / Keflavik (KEF/BIKF);10:20:00;10:58:00;01:38:00;Scandinavian Airlines (SK/SAS);Boeing 737-800 (B738);LN-RRS;24F;1;1;1;2219;1400;677;231
2015-09-18;SK4788;Keflavik / Keflavik (KEF/BIKF);Oslo / Gardermoen (OSL/ENGM);11:38:00;15:50:00;03:12:00;Scandinavian Airlines (SK/SAS);Boeing 737-800 (B738);LN-RCY;11A;1;1;1;1400;2219;677;231
2015-09-18;SK4043;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);17:22:00;18:01:00;00:39:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-RRN;11A;1;1;1;2219;2809;677;230
2016-01-22;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);08:32:00;09:20:00;00:48:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBF;24B;2;1;1;2809;606;677;2076
2016-01-25;SK1686;Milan / Malpensa (MXP/LIMC);Copenhagen / Kastrup (CPH/EKCH);11:27:00;13:11:00;01:44:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAY;12A;1;1;1;1983;606;677;2059
2016-01-25;SK1872;Copenhagen / Kastrup (CPH/EKCH);Stavanger / Sola (SVG/ENZV);14:33:00;15:27:00;00:54:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAY;12F;1;1;1;606;2809;677;2059
2016-03-25;SK458;Copenhagen / Kastrup (CPH/EKCH);Oslo / Gardermoen (OSL/ENGM);15:05:00;15:55:00;00:50:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAO;12E;2;1;1;606;2219;677;2059
2016-03-25;SK4039;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);16:54:00;17:31:00;00:37:00;Scandinavian Airlines (SK/SAS);Boeing 737-800 (B738);LN-RRS;07F;1;1;1;2219;2809;677;231
2016-01-22;LH825;Copenhagen / Kastrup (CPH/EKCH);Frankfurt am Main / Frankfurt (FRA/EDDF);10:36:00;11:40:00;01:04:00;Lufthansa (LH/DLH);Airbus A319-100 (A319);D-AILM;19A;1;1;1;606;919;239;2073
2016-01-22;LH252;Frankfurt am Main / Frankfurt (FRA/EDDF);Milan / Malpensa (MXP/LIMC);13:31:00;14:16:00;00:45:00;Lufthansa (LH/DLH);Airbus A319-100 (A319);D-AIBJ;19F;1;1;1;919;1983;239;2073
2016-06-21;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:13:00;07:10:00;00:57:00;Scandinavian Airlines (SK/SAS);Airbus A321-200 (A321);OY-KBE;10F;1;1;1;2809;606;677;2076
2016-06-21;AC883;Copenhagen / Kastrup (CPH/EKCH);Toronto / Pearson (YYZ/CYYZ);13:00:00;15:39:00;07:39:00;Air Canada (AC/ACA);Boeing 787-9 (B789);C-FNOH;19K;1;1;1;606;3500;13;2088
2016-07-05;AC856;Toronto / Pearson (YYZ/CYYZ);London / Heathrow (LHR/EGLL);19:01:00;06:23:00;06:22:00;Air Canada (AC/ACA);Boeing 777-300ER (B77W);C-FIUW;20F;2;1;1;3500;1618;13;2023
2016-07-06;SK4630;London / Heathrow (LHR/EGLL);Stavanger / Sola (SVG/ENZV);12:24:00;14:51:00;01:27:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);SE-DOR;7F;1;1;1;1618;2809;677;229
2016-09-26;DY527;Stavanger / Sola (SVG/ENZV);Oslo / Gardermoen (OSL/ENGM);09:03:00;09:40:00;00:37:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NHG;18F;1;1;4;2809;2219;552;231
2016-09-26;DY748;Oslo / Gardermoen (OSL/ENGM);Trondheim / Vaernes (TRD/ENVA);10:49:00;11:26:00;00:37:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NGU;2A;1;1;4;2219;3003;552;231
2016-10-07;SK379;Trondheim / Vaernes (TRD/ENVA);Oslo / Gardermoen (OSL/ENGM);19:35:00;20:21:00;00:46:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);SE-RJR;2F;1;4;4;3003;2219;677;230
2016-10-07;SK4057;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);21:30:00;22:04:00;00:34:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);SE-RJR;2F;1;4;4;2219;2809;677;230
2016-10-09;SK4184;Stavanger / Sola (SVG/ENZV);Bergen / Flesland (BGO/ENBR);17:20:00;17:44:00;00:24:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RPE;2F;1;4;4;2809;289;677;229
2016-10-09;SK4184;Bergen / Flesland (BGO/ENBR);Trondheim / Vaernes (TRD/ENVA);18:20:00;19:05:00;00:45:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RPE;2F;1;4;4;289;3003;677;229
2017-02-26;SK1871;Stavanger / Sola (SVG/ENZV);Copenhagen / Kastrup (CPH/EKCH);06:15:00;07:05:00;00:50:00;Scandinavian Airlines (SK/SAS);Airbus A320-200 (A320);OY-KAL;12A;1;1;1;2809;606;677;2059
2017-02-26;SK793;Copenhagen / Kastrup (CPH/EKCH);Nice / Nice Cote D'Azur (NCE/LFMN);09:40:00;12:09:00;02:29:00;Scandinavian Airlines (SK/SAS);Airbus A319-100 (A319);OY-KBP;10F;1;1;1;606;2027;677;2073
2017-03-06;SK794;Nice / Nice Cote D'Azur (NCE/LFMN);Copenhagen / Kastrup (CPH/EKCH);13:08:00;15:10:00;02:02:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RRY;18F;1;1;1;2027;606;677;229
2017-03-06;SK1874;Copenhagen / Kastrup (CPH/EKCH);Stavanger / Sola (SVG/ENZV);16:42:00;17:34:00;00:52:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);OY-KFD;6A;1;1;1;606;2809;677;531
2016-11-02;SK4175;Trondheim / Vaernes (TRD/ENVA);Bergen / Flesland (BGO/ENBR);16:35:00;17:18:00;00:43:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-TUL;16F;1;1;4;3003;289;677;230
2016-11-02;SK4175;Bergen / Flesland (BGO/ENBR);Stavanger / Sola (SVG/ENZV);17:51:00;18:16:00;00:25:00;Scandinavian Airlines (SK/SAS);Boeing 737-700 (B737);LN-TUL;16F;1;1;4;289;2809;677;230
2016-11-06;SK4172;Stavanger / Sola (SVG/ENZV);Bergen / Flesland (BGO/ENBR);14:48:00;15:12:00;00:24:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RRX;16A;1;1;4;2809;289;677;229
2016-11-06;SK4172;Bergen / Flesland (BGO/ENBR);Trondheim / Vaernes (TRD/ENVA);15:47:00;16:35:00;00:48:00;Scandinavian Airlines (SK/SAS);Boeing 737-600 (B736);LN-RRX;16A;1;1;4;289;3003;677;229
2016-12-21;DY773;Trondheim / Vaernes (TRD/ENVA);Oslo / Gardermoen (OSL/ENGM);19:24:00;20:04:00;00:40:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NGZ;8C;3;1;4;3003;2219;552;231
2016-12-21;DY548;Oslo / Gardermoen (OSL/ENGM);Stavanger / Sola (SVG/ENZV);21:32:00;22:13:00;00:41:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NGO;30A;1;1;4;2219;2809;552;231
2017-01-02;DY537;Stavanger / Sola (SVG/ENZV);Oslo / Gardermoen (OSL/ENGM);16:02:00;16:42:00;00:40:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NIC;9C;3;1;4;2809;2219;552;231
2017-01-02;DY764;Oslo / Gardermoen (OSL/ENGM);Trondheim / Vaernes (TRD/ENVA);17:52:00;18:40:00;00:48:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NGP;23A;1;1;4;2219;3003;552;231
2017-01-11;SK4485;Trondheim / Vaernes (TRD/ENVA);Stavanger / Sola (SVG/ENZV);17:49:00;18:48:00;00:59:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);EI-FPH;20A;1;1;4;3003;2809;677;531
2017-01-15;SK4184;Stavanger / Sola (SVG/ENZV);Bergen / Flesland (BGO/ENBR);16:26:00;16:52:00;00:26:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);EI-FPA;17A;1;1;4;2809;289;677;531
2017-01-15;SK4184;Bergen / Flesland (BGO/ENBR);Trondheim / Vaernes (TRD/ENVA);17:29:00;18:26:00;00:57:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);EI-FPA;17A;1;1;4;289;3003;677;531
2017-01-19;SK4483;Trondheim / Vaernes (TRD/ENVA);Stavanger / Sola (SVG/ENZV);15:37:00;16:33:00;00:56:00;Scandinavian Airlines (SK/SAS);Bombardier CRJ-900 (CRJ9);EI-FPH;17A;1;1;4;3003;2809;677;531
2017-01-25;DY133;Stavanger / Sola (SVG/ENZV);Bergen / Flesland (BGO/ENBR);14:59:00;15:30:00;00:31:00;Norwegian Air Shuttle (DY/NAX);Boeing 737-800 (B738);LN-NGH;8F;1;1;4;2809;289;552;231
